ID,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incomp,Terr,YEAR,Int,CumInt,Type,Startdate,StartPrec,StartDate2,Startprec2,EpEnd,EpEndDate,EpEndPrec,GWNOA,GWNOA2nd,GWNOB,GWNOB2nd,GWNOLoc,Region,Version
50,Argentina,Argentina,,"Military faction (forces of Samuel Toranzo Calderón), Military faction (forces of Eduardo A. Lonardi Doucet)","1998, 1597",,2,,1955,1,0,3,1955-06-16,1,1955-06-16,1,1,1955-09-19,1,160,,,,160,5,4-2013
50,Argentina,Argentina,,Military faction (Colorados),1598,,2,,1963,1,0,3,1955-06-16,1,1963-04-02,1,1,1963-09-22,1,160,,,,160,5,4-2013
50,Argentina,Argentina,,ERP,1599,,2,,1974,1,0,3,1955-06-16,1,1974-08-11,2,0,,,160,,,,160,5,4-2013
50,Argentina,Argentina,,"ERP, Montoneros","1599, 1600",,2,,1975,1,0,3,1955-06-16,1,1974-08-11,2,0,,,160,,,,160,5,4-2013
50,Argentina,Argentina,,"ERP, Montoneros","1599, 1600",,2,,1976,1,1,3,1955-06-16,1,1974-08-11,2,0,,,160,,,,160,5,4-2013
50,Argentina,Argentina,,"ERP, Montoneros","1599, 1600",,2,,1977,1,1,3,1955-06-16,1,1974-08-11,2,1,1977-12-31,5,160,,,,160,5,4-2013
51,Cyprus,United Kingdom,,EOKA,1062,,1,Cyprus,1955,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4-2013
51,Cyprus,United Kingdom,,EOKA,1062,,1,Cyprus,1956,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4-2013
51,Cyprus,United Kingdom,,EOKA,1062,,1,Cyprus,1957,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4-2013
51,Cyprus,United Kingdom,,EOKA,1062,,1,Cyprus,1958,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,4-2013
51,Cyprus,United Kingdom,,EOKA,1062,,1,Cyprus,1959,1,0,1,1955-06-02,1,1955-06-02,1,1,1959-02-19,1,200,,,,352,1,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1955,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1956,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1957,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1958,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1959,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1960,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,,FNL,1063,,1,South Vietnam,1961,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,4-2013
52,South Vietnam,South Vietnam,United States of America,FNL,1063,,1,South Vietnam,1962,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,4-2013
52,South Vietnam,South Vietnam,United States of America,FNL,1063,,1,South Vietnam,1963,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,4-2013
52,South Vietnam,South Vietnam,United States of America,FNL,1063,,1,South Vietnam,1964,2,1,4,1955-04-30,3,1955-04-30,3,1,1964-12-31,1,817,2,,,817,3,4-2013
53,"Hungary, Russia (Soviet Union)",Hungary,,Russia (Soviet Union),365,,2,,1956,2,1,2,1956-10-23,1,1956-10-23,1,1,1956-11-14,1,310,,365,,"310, 365",1,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1956,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1957,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1958,1,1,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1959,1,1,3,1955-07-20,2,1956-12-31,5,1,1959-12-31,5,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1961,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1962,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1963,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1964,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1965,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1966,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1967,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,4-2013
54,India,India,,NNC,1064,,1,Nagaland,1968,1,1,3,1955-07-20,2,1961-12-31,5,1,1968-06-15,1,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,1992,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,1993,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,1994,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,1995,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,1996,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,1997,1,1,3,1955-07-20,2,1992-08-05,1,1,1997-08-01,1,750,,,,750,3,4-2013
54,India,India,,NSCN - IM,1065,,1,Nagaland,2000,1,1,3,1955-07-20,2,2000-08-02,1,1,2000-12-31,5,750,,,,750,3,4-2013
54,India,India,Myanmar (Burma),NSCN - K,1066,,1,Nagaland,2005,1,1,4,1955-07-20,2,2005-01-23,2,0,,,750,775,,,750,3,4-2013
54,India,India,Myanmar (Burma),NSCN - K,1066,,1,Nagaland,2006,1,1,4,1955-07-20,2,2005-01-23,2,0,,,750,775,,,750,3,4-2013
54,India,India,Myanmar (Burma),NSCN - K,1066,,1,Nagaland,2007,1,1,4,1955-07-20,2,2005-01-23,2,1,2007-12-31,5,750,775,,,750,3,4-2013
55,"Egypt, France, Israel, United Kingdom",Egypt,,"France, Israel, United Kingdom","220, 666, 200",,1,Suez,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,1,651,,"220, 666, 200",,"651, 220, 666, 200",2,4-2013
56,Myanmar (Burma),Myanmar (Burma),,KNPP,1067,,1,Karenni,1957,1,0,3,1957-12-31,6,1957-12-31,6,1,1957-12-31,5,775,,,,775,3,4-2013
56,Myanmar (Burma),Myanmar (Burma),,KNPP,1067,,1,Karenni,1987,1,0,3,1957-12-31,6,1987-12-31,5,1,1987-12-31,5,775,,,,775,3,4-2013
56,Myanmar (Burma),Myanmar (Burma),,KNPP,1067,,1,Karenni,1992,1,0,3,1957-12-31,6,1992-12-31,5,1,1992-12-31,5,775,,,,775,3,4-2013
56,Myanmar (Burma),Myanmar (Burma),,KNPP,1067,,1,Karenni,1996,1,0,3,1957-12-31,6,1996-12-31,5,1,1996-12-31,5,775,,,,775,3,4-2013
56,Myanmar (Burma),Myanmar (Burma),,KNPP,1067,,1,Karenni,2005,1,0,3,1957-12-31,6,2005-01-16,1,1,2005-12-13,5,775,,,,775,3,4-2013
57,Cameroon,France,,UPC,1418,,1,Cameroon,1957,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,4-2013
57,Cameroon,France,,UPC,1418,,1,Cameroon,1958,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,4-2013
57,Cameroon,France,,UPC,1418,,1,Cameroon,1959,1,0,1,1957-09-30,3,1957-09-30,3,1,1959-12-31,1,220,,,,471,4,4-2013
58,"Honduras, Nicaragua",Honduras,,Nicaragua,93,,1,Common Border,1957,1,0,2,1957-05-01,1,1957-05-01,1,1,1957-05-07,1,91,,93,,"91, 93",5,4-2013
59,Mauritania,France,Spain,NLA,1419,,1,Morocco/Mauritania,1957,1,0,1,1957-01-12,2,1957-01-12,2,0,,,220,230,,,435,4,4-2013
59,Mauritania,France,Spain,NLA,1419,,1,Morocco/Mauritania,1958,1,0,1,1957-01-12,2,1957-01-12,2,1,1958-06-30,4,220,230,,,435,4,4-2013
60,Morocco,Spain,France,NLA,1419,,1,Morocco/Spanish territories,1957,1,0,1,1957-11-23,2,1957-11-23,2,0,,,230,220,,,600,4,4-2013
60,Morocco,Spain,France,NLA,1419,,1,Morocco/Spanish territories,1958,1,0,1,1957-11-23,2,1957-11-23,2,1,1958-06-30,1,230,220,,,600,4,4-2013
61,Oman,Oman,United Kingdom,State of Oman/Free Oman,1068,,1,Oman,1957,1,0,4,1957-07-31,3,1957-07-31,3,1,1957-08-26,1,698,200,,,698,2,4-2013
62,Iraq,Iraq,,Military Faction (Free Officers Movement),1069,,2,,1958,1,0,3,1958-07-14,1,1958-07-14,1,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,Military faction (forces of Abdul Wahab al-Shawaf),1070,,2,,1959,1,0,3,1958-07-14,1,1958-07-14,1,1,1959-03-10,1,645,,,,645,2,4-2013
62,Iraq,Iraq,,"Military faction (forces of Abd as-Salam Arif), NCRC","1071, 1072",,2,,1963,2,1,3,1958-07-14,1,1963-02-08,1,1,1963-11-20,1,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1982,1,1,3,1958-07-14,1,1982-08-01,1,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1983,1,1,3,1958-07-14,1,1982-08-01,1,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1984,1,1,3,1958-07-14,1,1982-08-01,1,1,1984-12-31,5,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1987,1,1,3,1958-07-14,1,1987-12-31,5,1,1987-12-31,5,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1991,1,1,3,1958-07-14,1,1991-12-31,5,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1992,1,1,3,1958-07-14,1,1991-12-31,5,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1993,1,1,3,1958-07-14,1,1991-12-31,5,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1994,1,1,3,1958-07-14,1,1991-12-31,5,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1995,1,1,3,1958-07-14,1,1991-12-31,5,0,,,645,,,,645,2,4-2013
62,Iraq,Iraq,,SCIRI,1073,,2,,1996,1,1,3,1958-07-14,1,1991-12-31,5,1,1996-12-31,5,645,,,,645,2,4-2013
62,Iraq,Iraq,"Albania, Australia, Azerbaijan, Bulgaria, Czech Republic, Denmark, Dominican Republic, El Salvador, Estonia, Georgia, Honduras, Italy, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Netherlands, Nicaragua, Norway, Philippines, Poland, Portugal, South Korea , Rumania, Slovakia, Spain, Tonga, Ukraine, United Kingdom, United States of America","Al-Mahdi Army, Ansar al-Islam, ISI","1074, 1075, 1076",,2,,2004,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,"339, 900, 373, 355, 316, 390, 42, 92, 366, 372, 91, 325, 705, 367, 368, 343, 359, 712, 210, 93, 385, 840, 290, 235, 732, 360, 317, 230, 972, 369, 200, 2",,,645,2,4-2013
62,Iraq,Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, Denmark, El Salvador, Estonia, Georgia, Italy, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Netherlands, Norway, Poland, Portugal, South Korea , Rumania, Slovakia, Ukraine, United Kingdom, United States of America","Ansar al-Islam, ISI, RJF","1075, 1076, 1077",,2,,2005,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 343, 359, 712, 210, 385, 290, 235, 732, 360, 317, 369, 200, 2",,,645,2,4-2013
62,Iraq,Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, Denmark, El Salvador, Estonia, Georgia, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Poland, South Korea, Romania, Slovakia, United Kingdom, United States of America","Ansar al-Islam, ISI, RJF","1075, 1076, 1077",,2,,2006,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 732, 360, 317, 200, 2",,,645,2,4-2013
62,Iraq,Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, Denmark, El Salvador, Estonia, Georgia, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Poland, Romania, Slovakia, South Korea, Tonga, United Kingdom, United States of America","Al-Mahdi Army, RJF, Ansar al-Islam, ISI","1074, 1075, 1076, 1077",,2,,2007,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2   ",,,645,2,4-2013
62,Iraq,Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, El Salvador, Estonia, Georgia, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Poland, Rumania, South Korea, Tonga, Ukraine, United Kingdom, United States of America","Al-Mahdi Army, ISI","1074, 1076",,2,,2008,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2   ",,,645,2,4-2013
62,Iraq,Iraq,"Australia, El Salvador, Estonia, United Kingdom, United States of America",ISI,1076,,2,,2009,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,"900, 92, 366, 200, 2 ",,,645,2,4-2013
62,Iraq,Iraq,United States of America,ISI,1076,,2,,2010,2,1,4,1958-07-14,1,2004-04-04,1,0,,,645,2,,,645,2,4-2013
62,Iraq,Iraq,United States of America,"ISI, Ansar al-Islam","1076, 1075",,2,,2011,1,1,4,1958-07-14,1,2004-04-04,1,0,,,645,2,,,645,2,4-2013
63,Lebanon,Lebanon,,Independent Nasserite Movement /Mourabitoun militia,1078,,2,,1958,2,0,3,1958-05-15,2,1958-05-15,2,1,1958-07-31,2,660,,,,660,2,4-2013
63,Lebanon,Lebanon,,LNM,1079,,2,,1975,1,0,3,1958-05-15,2,1975-09-02,2,0,,,660,,,,660,2,4-2013
63,Lebanon,Lebanon,,"LAA, LNM","1080, 1079",,2,,1976,2,0,3,1958-05-15,2,1975-09-02,2,1,1976-10-21,1,660,,,,660,2,4-2013
63,Lebanon,Lebanon,,LNM,1079,,2,,1982,1,0,3,1958-05-15,2,1982-09-01,2,0,,,660,,,,660,2,4-2013
63,Lebanon,Lebanon,"United States of America, France","Amal, LNM","1081, 1079",Syria,2,,1983,1,0,4,1958-05-15,2,1982-09-01,2,0,,,660,"2, 220",,652,660,2,4-2013
63,Lebanon,Lebanon,"United States of America, France","Amal, LNM","1081, 1079",,2,,1984,2,0,4,1958-05-15,2,1982-09-01,2,0,,,660,"2, 220",,,660,2,4-2013
63,Lebanon,Lebanon,,NUF,1082,,2,,1985,1,1,3,1958-05-15,2,1982-09-01,2,0,,,660,,,,660,2,4-2013
63,Lebanon,Lebanon,,"Lebanese Forces - Hobeika faction, NUF","1083, 1082",,2,,1986,1,1,3,1958-05-15,2,1982-09-01,2,1,1986-12-31,5,660,,,,660,2,4-2013
63,Lebanon,Lebanon,Syria,"Lebanese Army (Aoun), Lebanese Forces ","1084, 1085",,2,,1989,1,1,4,1958-05-15,2,1989-03-14,1,0,,,660,652,,,660,2,4-2013
63,Lebanon,Lebanon,Syria,Lebanese Army (Aoun),1084,,2,,1990,1,1,4,1958-05-15,2,1989-03-14,1,1,1990-10-13,1,660,652,,,660,2,4-2013
64,Malaysia,Malaysia,"Australia, New Zealand, United Kingdom",CPM,1038,,2,,1958,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"900, 920, 200",,,820,3,4-2013
64,Malaysia,Malaysia,"Australia, New Zealand, United Kingdom",CPM,1038,,2,,1959,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"900, 920, 200",,,820,3,4-2013
64,Malaysia,Malaysia,"Australia, New Zealand, United Kingdom",CPM,1038,,2,,1960,1,0,4,1957-12-31,5,1958-12-31,5,1,1960-07-31,1,820,"900, 920, 200",,,820,3,4-2013
64,Malaysia,Malaysia,,CPM,1038,,2,,1974,1,0,3,1957-12-31,5,1974-01-15,2,0,,,820,,,,820,3,4-2013
64,Malaysia,Malaysia,,CPM,1038,,2,,1975,1,0,3,1957-12-31,5,1974-01-15,2,1,1975-12-31,5,820,,,,820,3,4-2013
64,Malaysia,Malaysia,,CPM,1038,,2,,1981,1,0,3,1957-12-31,5,1981-12-31,5,1,1981-12-31,5,820,,,,820,3,4-2013
65,Laos,Laos,,Pathet Lao,1086,,2,,1959,2,1,3,1959-11-12,1,1959-11-12,1,0,,,812,,,,812,3,4-2013
65,Laos,Laos,Thailand,"Neutralists, Pathet Lao","1087, 1086",,2,,1960,2,1,4,1959-11-12,1,1959-11-12,1,0,,,812,800,,,812,3,4-2013
65,Laos,Laos,Thailand,Pathet Lao,1086,,2,,1961,2,1,4,1959-11-12,1,1959-11-12,1,1,1961-04-26,1,812,800,,,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1963,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1964,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1965,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1966,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1967,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1968,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, Thailand, United States of America",Pathet Lao,1086,North Vietnam,2,,1969,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 800, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1970,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1971,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1972,2,1,4,1959-11-12,1,1963-12-31,5,0,,,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,"South Vietnam, United States of America",Pathet Lao,1086,North Vietnam,2,,1973,2,1,4,1959-11-12,1,1963-12-31,5,1,1973-09-14,1,812,"817, 2",,816,812,3,4-2013
65,Laos,Laos,,LRM,1088,,2,,1989,1,1,3,1959-11-12,1,1989-12-31,7,0,,,812,,,,812,3,4-2013
65,Laos,Laos,,LRM,1088,,2,,1990,1,1,3,1959-11-12,1,1989-12-31,7,1,1990-12-31,5,812,,,,812,3,4-2013
66,Angola,Portugal,,"MPLA, FNLA","1420, 1250",,1,Angola,1961,2,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,FNLA,1420,,1,Angola,1962,2,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1963,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1964,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1965,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA, UNITA","1420, 1250, 1421",,1,Angola,1966,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"MPLA, UNITA","1250, 1421",,1,Angola,1967,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1968,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1969,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1970,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1971,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1972,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1973,1,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,4-2013
66,Angola,Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1974,1,1,1,1961-02-04,1,1961-02-04,1,1,1974-10-21,1,235,,,,540,4,4-2013
67,Myanmar (Burma),Myanmar (Burma),,NSH,1089,,1,Shan,1959,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSIA,1090,,1,Shan,1960,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSIA,1090,,1,Shan,1961,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SNUF,1091,,1,Shan,1962,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SNUF,1091,,1,Shan,1963,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1964,2,1,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1965,2,1,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1966,2,1,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1967,2,1,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1968,2,1,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,"SURA, SSNLO, SSA","1092, 1093, 1094",,1,Shan,1969,2,1,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,"SURA, SSNLO, SSA","1092, 1093, 1094",,1,Shan,1970,2,1,3,1959-11-22,1,1959-11-22,1,1,1970-12-31,5,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1972,1,1,3,1959-11-22,1,1972-12-31,5,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SSA,1092,,1,Shan,1973,1,1,3,1959-11-22,1,1972-12-31,5,1,1973-12-31,5,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,"SURA, SSRA","1095, 1094",,1,Shan,1976,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1977,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1978,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1979,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1980,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1981,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1982,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,SURA,1094,,1,Shan,1983,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,TRC,1096,,1,Shan,1984,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1985,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1986,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
